,고객번호,성별,CAT연령대,지역,경쟁사이용횟수,채널이용횟수,멤버십가입개수,RECENCY6,RECENCY7,고객구분1_7,고객구분1_8,주말구매액비중,주말방문비중,선매품구매비중,편의품구매비중,전문품구매비중
207,211,F,노년층,서울,0,0,0,0,0,증가,증가,0.303730111,0.249226006,0.3705330380857686,0.3579092685322797,0.2715576933819517
208,212,F,노년층,부산,0,0,1,0,1,감소,감소,0.387682359,0.256986301,0.15756342822776456,0.7624519849031557,0.07998458686907974
209,213,F,노년층,서울,0,0,1,1,0,증가,증가,0.0990888932,0.138002774,0.3360686049108329,0.6639313950891671,0.0
210,214,F,노년층,서울,13,0,0,1,1,증가,증가,0.246898462,0.256410256,0.49589336110638393,0.4790524813494465,0.025054157544169526
211,215,F,노년층,서울,4,7,1,1,0,증가,증가,0.327998705,0.139006342,0.2885364521111927,0.7053681755360866,0.006095372352720653
212,216,F,노년층,경기,1,0,0,0,1,감소,감소,0.185775076,0.234708393,0.18027392201191325,0.8197260779880867,0.0
213,217,F,노년층,인천,4,0,0,1,0,감소,증가,0.336900507,0.264240506,0.2735267975162313,0.7264732024837687,0.0
214,218,F,노년층,부산,10,0,0,3,0,증가,증가,0.482720442,0.370860927,0.6457071015535881,0.09197516363697866,0.26231773480943316
215,219,F,노년층,부산,5,0,0,0,0,감소,감소,0.342476793,0.35321821,0.6561115450425048,0.3328145170474718,0.01107393791002337
216,220,M,노년층,경기,0,17,1,9,0,증가,감소,0.484887878,0.573423614,0.19676131738703645,0.8032386826129636,0.0
217,221,F,노년층,경기,0,41,0,2,0,증가,감소,0.317049801,0.312404288,0.20806040242268364,0.7919395975773164,0.0
218,222,F,노년층,서울,0,0,1,1,2,증가,감소,0.383760404,0.304713805,0.6928128216408612,0.2697793531041897,0.03740782525494899
219,223,M,노년층,서울,0,0,0,3,2,증가,증가,0.369446545,0.224270353,0.6704481170631912,0.32277990084500424,0.006771982091804503
220,224,M,노년층,경기,0,0,0,1,2,감소,증가,0.49704404,0.436464088,0.8612789266124323,0.04018085563300338,0.09854021775456427
221,225,F,노년층,부산,3,6,0,2,1,감소,증가,0.523042156,0.527679623,0.8808370449425078,0.11328364338098568,0.0058793116765064836
222,226,M,노년층,서울,0,0,0,1,1,증가,감소,0.227295442,0.258271078,0.16643575065386243,0.8335642493461376,0.0
223,227,F,노년층,서울,0,0,0,0,0,증가,감소,0.111138596,0.0715619166,0.03538667570660912,0.9646133242933909,0.0
224,228,F,노년층,서울,0,0,1,0,1,증가,증가,0.249630445,0.241815049,0.1311955776760994,0.8688044223239005,0.0
225,229,F,노년층,경기,1,0,0,1,0,증가,감소,0.458449499,0.399411187,0.7299792618211436,0.21141330361805988,0.058607434560796555
226,230,F,노년층,서울,0,0,0,2,2,감소,감소,0.384350805,0.361751152,0.42246837329645043,0.5698305410468567,0.007701085656692896
227,231,F,노년층,서울,1,0,0,0,0,감소,감소,0.394037114,0.348623853,0.2169079574835253,0.7830920425164747,0.0
228,232,F,노년층,서울,4,0,1,0,0,증가,증가,0.27091602,0.259881872,0.12834228705474568,0.8716577129452543,0.0
229,233,F,노년층,서울,0,0,0,0,1,증가,증가,0.369541111,0.298834818,0.29727737080466804,0.528655978676775,0.17406665051855696
230,234,M,노년층,경기,0,0,0,23,0,증가,증가,0.140191746,0.22148289,0.5104817074071911,0.4895182925928089,0.0
231,235,F,노년층,서울,0,0,0,3,5,감소,감소,0.471540083,0.397058824,0.2976341875711154,0.680808730979937,0.02155708144894756
232,236,F,노년층,경기,0,0,0,0,0,증가,증가,0.270620549,0.218014917,0.1548503551828139,0.8451496448171861,0.0
233,237,F,노년층,서울,0,0,0,4,4,증가,증가,0.219296244,0.627106227,0.37938777902746035,0.5422275362958754,0.07838468467666419
234,238,F,노년층,경기,0,0,0,5,0,증가,증가,0.0599269405,0.117216117,0.4328692136191968,0.5586860579094552,0.008444728471347985
235,239,F,노년층,인천,0,0,0,3,0,감소,감소,0.305965042,0.302850356,0.8936429489192226,0.0810135415221376,0.025343509558639864
236,240,M,노년층,경기,31,0,0,0,0,감소,감소,0.315013671,0.30820996,0.4196104430303177,0.38832103365675436,0.19206852331292798
237,241,M,노년층,경기,0,1,0,1,2,증가,증가,0.287142747,0.296505073,0.8880217439044911,0.10470557030690734,0.007272685788601563
238,242,M,노년층,경기,0,42,1,2,2,증가,증가,0.527614775,0.407553108,0.34102520690780475,0.6589747930921953,0.0
239,243,M,노년층,경기,0,0,0,3,0,증가,증가,0.219999907,0.22953904,0.19294883157838516,0.8070511684216148,0.0
240,245,F,노년층,서울,0,0,0,1,4,증가,감소,0.178262139,0.156001515,0.24508033397023712,0.7549196660297629,0.0
241,246,M,노년층,경기,0,0,0,5,6,증가,증가,0.446140158,0.28,0.5905315727405357,0.2171146345358753,0.192353792723589
242,247,F,노년층,서울,0,0,0,0,4,감소,감소,0.583449139,0.636567835,0.12475196600656127,0.8752480339934388,0.0
243,248,M,노년층,경기,0,12,0,1,1,증가,증가,0.446134074,0.315325248,0.6041914731258128,0.39580852687418716,0.0
244,249,F,노년층,부산,6,0,0,0,0,감소,감소,0.183363811,0.137254902,0.6662180368793472,0.10619805860203124,0.22758390451862154
245,250,F,노년층,부산,3,0,0,0,0,증가,감소,0.384745847,0.271398747,0.7016562757095565,0.19605347308018994,0.10229025121025359
246,251,F,노년층,경기,5,0,0,0,6,감소,감소,0.0488768977,0.0645554202,0.7276287260442282,0.2632490272066177,0.009122246749154106
247,252,F,노년층,서울,2,0,0,2,2,감소,증가,0.544304632,0.345752608,0.4355411140506978,0.5644588859493023,0.0
248,253,M,노년층,경기,0,0,0,5,11,감소,감소,0.561895059,0.472759227,0.7493799245953121,0.23837779995841765,0.012242275446270294
249,254,F,노년층,서울,5,0,0,3,0,감소,감소,0.292879803,0.27795874,0.2144252685995483,0.1247282838702129,0.6608464475302388
250,255,F,노년층,부산,0,93,0,2,1,감소,감소,0.280481916,0.180261833,0.4485021931928045,0.29092983246411014,0.2605679743430854
251,256,F,노년층,부산,1,0,0,0,0,증가,증가,0.200216685,0.213114754,0.6521959549725691,0.1197277786552338,0.22807626637219705
252,257,F,노년층,서울,0,0,1,1,4,감소,감소,0.200128341,0.193161791,0.202376904300568,0.797623095699432,0.0
253,258,F,노년층,서울,4,0,0,1,5,증가,증가,0.222331215,0.368482039,0.570913206353186,0.04815275215084739,0.3809340414959666
254,259,M,노년층,서울,0,0,0,0,0,감소,감소,0.551618626,0.262717122,0.5192933876938148,0.4787930837200926,0.0019135285860926185
255,260,F,노년층,서울,0,23,0,1,0,감소,감소,0.214353081,0.179736294,0.06746869081252503,0.932531309187475,0.0
256,261,M,노년층,부산,0,0,0,1,14,감소,감소,0.356299911,0.243865031,0.5831613742001319,0.3308451974453538,0.08599342835451426
257,262,F,노년층,서울,4,0,0,4,0,감소,감소,0.347862574,0.323809524,0.3763614015588661,0.6236385984411339,0.0
258,263,F,노년층,경기,0,0,0,3,0,감소,감소,0.281139555,0.284289277,0.12534394439329072,0.8746560556067092,0.0
259,264,F,노년층,인천,0,0,1,3,4,증가,감소,0.28171984,0.256925827,0.23327694588893763,0.7667230541110623,0.0
260,265,F,노년층,부산,0,0,1,5,13,감소,감소,0.329533289,0.29037037,0.9068077420569683,0.0234143927398115,0.06977786520322014
261,266,F,노년층,서울,0,0,0,1,5,증가,증가,0.229101405,0.212283044,0.658980641821536,0.31638349013169254,0.024635868046771432
262,267,F,노년층,경기,0,0,1,2,11,감소,증가,0.587690708,0.57952468,0.7664414738362829,0.20312272777480664,0.03043579838891039
263,268,F,노년층,서울,7,0,0,1,5,감소,증가,0.241936375,0.235431235,0.44354657469956194,0.2815649294486003,0.2748884958518378
264,269,F,노년층,서울,0,0,0,0,0,감소,감소,0.267697973,0.330520683,0.34385343626918496,0.6415699701540617,0.014576593576753297
265,270,F,노년층,서울,0,0,0,1,0,증가,감소,0.320512733,0.306440678,0.1521834893930912,0.8478165106069088,0.0
266,271,F,노년층,경기,6,0,0,2,5,증가,증가,0.446280333,0.40112202,0.542756482594964,0.29321861673362654,0.16402490067140943
267,272,F,노년층,경기,1,27,0,0,0,증가,감소,0.249092697,0.311484594,0.38979810114007907,0.5496184183462908,0.0605834805136302
268,273,M,노년층,부산,7,0,0,0,2,증가,증가,0.240855467,0.228671944,0.6515921162535682,0.2573811391835785,0.09102674456285333
269,274,F,노년층,경기,0,0,0,0,2,증가,증가,0.325986548,0.320978503,0.08063439342356556,0.9193656065764344,0.0
270,275,M,노년층,서울,4,0,0,0,0,증가,감소,0.328469668,0.251761216,0.2957671926943327,0.6715444513775847,0.032688355928082634
271,276,M,노년층,서울,0,0,0,0,0,증가,감소,0.358285299,0.242889833,0.16872209000200766,0.8312779099979923,0.0
272,277,F,노년층,부산,5,0,0,0,1,증가,증가,0.376603173,0.275210084,0.4984138975982767,0.42563129655631055,0.07595480584541273
273,278,M,노년층,인천,0,0,0,4,0,감소,감소,0.276212911,0.241131105,0.010613785805184735,0.9893862141948153,0.0
274,279,F,노년층,경기,0,0,1,0,1,감소,증가,0.208068349,0.149936468,0.1957484894070933,0.3289068365635314,0.47534467402937525
275,280,M,노년층,서울,0,0,0,3,0,감소,감소,0.529111794,0.376744186,0.6648178411392938,0.30261173506284217,0.03257042379786412
276,281,M,노년층,서울,0,0,0,0,2,증가,감소,0.421810716,0.442567568,0.3945207539402407,0.4236333844239017,0.18184586163585756
277,282,F,노년층,경기,10,0,0,3,4,증가,증가,0.270771678,0.274231678,0.6017422961293482,0.23745494081957857,0.16080276305107324
278,283,F,노년층,경기,0,0,0,0,12,감소,감소,0.332872731,0.274755927,0.9003998194615737,0.06162958301802437,0.037970597520402015
279,284,M,노년층,경기,0,0,1,0,0,증가,감소,0.296204728,0.271914132,0.12082089580407318,0.8791791041959268,0.0
280,285,F,노년층,서울,1,0,0,0,1,증가,증가,0.0319868654,0.0270588235,0.37620558574974083,0.6237944142502592,0.0
281,286,F,노년층,서울,0,0,0,0,2,감소,감소,0.4151329,0.404926108,0.373712831886803,0.6081443127696313,0.018142855343565703
282,287,F,노년층,경기,0,27,0,0,0,증가,증가,0.488101221,0.441517387,0.2793673193287495,0.7206326806712505,0.0
283,288,F,노년층,서울,0,0,0,1,0,증가,감소,0.249809224,0.167519182,0.08121937471268723,0.8871358857246273,0.03164473956268549
284,289,M,노년층,서울,3,0,0,0,10,증가,증가,0.491607281,0.518398268,0.3159466168050604,0.6840533831949396,0.0
285,290,F,노년층,서울,0,8,0,5,2,증가,증가,0.19588277,0.204252938,0.20885049746716303,0.7895338379538512,0.001615664578985681
286,291,M,노년층,서울,0,0,0,0,5,증가,증가,0.2076621,0.202010531,0.05868370434170299,0.941316295658297,0.0
287,292,F,노년층,서울,1,0,0,0,0,증가,증가,0.473417624,0.343191197,0.5017434308240469,0.45944870324409737,0.0388078659318557
288,293,F,노년층,서울,0,0,0,0,4,증가,증가,0.180857122,0.186218212,0.3720677815012298,0.6097249587059348,0.01820725979283537
289,294,F,노년층,부산,2,0,1,9,0,증가,증가,0.258594793,0.248979592,0.6661601057702978,0.18802896310157494,0.1458109311281272
290,295,M,노년층,서울,0,0,0,0,5,증가,증가,0.196432626,0.115151515,0.6087053375194987,0.295307447381873,0.09598721509862827
291,296,F,노년층,대전,3,0,0,1,1,감소,감소,0.33786442,0.302349336,0.607342310720974,0.3890494550426511,0.003608234236374942
292,297,F,노년층,서울,0,0,0,3,1,증가,증가,0.388220961,0.378125,0.7319837848145823,0.26757298527042794,0.00044322991498974647
293,298,F,노년층,경기,0,12,1,0,11,증가,증가,0.169470396,0.223004695,0.45523592557903114,0.26202730982238576,0.28273676459858316
294,299,F,노년층,서울,0,0,0,0,0,감소,감소,0.285220045,0.269132653,0.3042563748564608,0.6292389728057658,0.06650465233777347
295,300,F,노년층,경기,0,32,1,1,4,감소,감소,0.236093174,0.203488372,0.2952858584579763,0.7047141415420237,0.0
296,301,F,노년층,부산,16,0,0,0,6,감소,감소,0.534284275,0.40564636,0.5779359480287978,0.24121997513923624,0.18084407683196602
297,302,F,노년층,서울,1,0,0,1,1,감소,증가,0.281344008,0.295918367,0.6275425878720421,0.3636526438394608,0.008804768288497194
298,303,F,노년층,서울,3,0,0,0,0,감소,감소,0.145339609,0.182120582,0.5245450056858161,0.4754549943141839,0.0
299,304,F,노년층,광주,0,2,0,0,0,증가,증가,0.547900322,0.283870968,0.7851850940770094,0.15823949899170953,0.056575406931281005
300,305,F,노년층,경기,0,0,0,0,0,증가,감소,0.431622097,0.279495991,0.7600433894656783,0.14585547197317753,0.0941011385611442
301,306,M,노년층,경기,1,0,0,6,1,증가,증가,0.493731079,0.359090909,0.6488130140354216,0.3481536765429475,0.003033309421630992
302,307,M,노년층,부산,0,0,0,1,8,감소,감소,0.395402565,0.426332288,0.43620132485356083,0.3855540027740555,0.17824467237238367
303,308,F,노년층,서울,8,0,0,3,1,감소,감소,0.231601432,0.0737527115,0.427860545327028,0.42904668389682293,0.14309277077614907
304,309,F,노년층,부산,0,0,0,0,2,증가,감소,0.475473713,0.416216216,0.4669063302315534,0.5310935530380041,0.0020001167304425356
305,310,F,노년층,서울,1,0,1,0,0,감소,감소,0.260478526,0.363333333,0.507544893091665,0.49245510690833505,0.0
306,311,F,노년층,인천,1,1,1,0,2,감소,감소,0.346958857,0.338951311,0.27165386905309935,0.6760682784908023,0.05227785245609835
307,312,F,노년층,경기,1,0,1,0,5,증가,감소,0.230675926,0.191660571,0.06998499961448525,0.9300150003855148,0.0
308,313,M,노년층,서울,3,0,1,3,0,감소,감소,0.58357852,0.409617613,0.6252500392288659,0.37203318690392684,0.0027167738672072
309,314,F,노년층,서울,20,0,0,0,0,감소,증가,0.627857392,0.284931507,0.7815447938732898,0.1806464272691058,0.037808778857604426
310,315,M,노년층,경기,0,0,0,0,0,증가,증가,0.594771669,0.366197183,0.6822889608913962,0.14540612057532767,0.17230491853327612
311,316,F,노년층,서울,0,0,0,0,0,감소,증가,0.626267181,0.181885125,0.8483900029496902,0.14124283042459948,0.010367166625710262
312,317,F,노년층,서울,6,0,0,0,2,증가,증가,0.242336223,0.25704918,0.5972012205154582,0.3350295190755333,0.06776926040900853
313,318,F,노년층,서울,0,0,0,16,0,감소,감소,0.386075486,0.378768021,0.299634017675945,0.6857281837772246,0.014637798546830495
314,319,F,노년층,경남,0,0,0,0,5,감소,감소,0.314488346,0.22513089,0.8115684023732685,0.1507956231823788,0.03763597444435266
315,320,F,노년층,경기,3,0,0,1,2,감소,감소,0.388517527,0.364226135,0.5179728818970833,0.4746584219040395,0.0073686961988771145
316,321,F,노년층,서울,1,0,0,1,2,감소,감소,0.302451496,0.309647603,0.6600349223424983,0.2860859546497598,0.053879123007741926
317,322,M,노년층,서울,1,0,1,0,0,증가,감소,0.268425441,0.248234655,0.12725814624867887,0.8727418537513211,0.0
318,323,F,노년층,경기,0,0,0,4,0,감소,증가,0.210045542,0.181750742,0.5219000136312664,0.2811236655314312,0.19697632083730243
319,324,F,노년층,경기,1,0,1,2,1,증가,감소,0.370343727,0.241357234,0.699817542336038,0.21280679573221112,0.08737566193175093
320,325,F,노년층,서울,20,19,1,4,0,감소,감소,0.35357334,0.234293194,0.4047762195440204,0.26142842543486916,0.33379535502111046
321,326,M,노년층,울산,1,1,1,2,1,감소,감소,0.350537543,0.278726708,0.5482650148313906,0.4310245349903713,0.020710450178238155
322,327,F,노년층,부산,0,0,0,11,1,감소,감소,0.269855147,0.386401327,0.5947682159864347,0.1496209155227823,0.25561086849078296
323,328,F,노년층,서울,1,0,0,6,7,증가,증가,0.0457255608,0.0344827586,0.895740951670711,0.05931575180782089,0.044943296521468085
324,329,F,노년층,서울,0,0,1,1,2,감소,감소,0.148347336,0.093385214,0.3500418985574592,0.5048748123799364,0.1450832890626044
325,330,M,노년층,서울,0,0,0,1,0,증가,증가,0.315835648,0.312982005,0.017478332151713866,0.9789992798538476,0.003522387994438514
326,331,F,노년층,서울,1,0,1,0,0,감소,감소,0.123950055,0.139849624,0.22517274850116503,0.7694845376881824,0.005342713810652593
327,332,F,노년층,서울,4,0,0,1,0,감소,감소,0.267777322,0.220168067,0.46742003848716907,0.4586004844521199,0.07397947706071102
328,333,F,노년층,서울,0,38,1,0,1,증가,증가,0.293971526,0.267772512,0.24840478515215925,0.7504487678560956,0.0011464469917451406
329,334,F,노년층,서울,0,0,0,1,0,증가,증가,0.388428342,0.405,0.8659075276908565,0.12585601993152667,0.008236452377616776
330,335,F,노년층,서울,0,0,0,1,0,감소,증가,0.292626604,0.259924386,0.8111901991286994,0.06780408358924328,0.12100571728205728
331,336,F,노년층,울산,1,53,0,0,0,감소,감소,0.280861432,0.15896488,0.5228652797165866,0.47713472028341336,0.0
332,337,M,노년층,인천,0,0,0,2,0,증가,증가,0.474740817,0.426724138,0.9213062387564382,0.07361618266652802,0.005077578577033691
333,338,F,노년층,경기,0,0,0,1,0,감소,감소,0.191260133,0.141737892,0.416683255818258,0.583316744181742,0.0
334,339,F,노년층,서울,0,0,1,0,1,증가,감소,0.185853532,0.231856379,0.2849582700787095,0.7150417299212906,0.0
335,340,F,노년층,경기,0,0,0,3,5,감소,감소,0.476848799,0.317226891,0.4963830294769126,0.49876435508604533,0.004852615437042086
336,341,F,노년층,부산,0,0,0,3,0,증가,증가,0.412114362,0.295839753,0.453222152420329,0.43089180920530545,0.11588603837436556
337,342,F,노년층,서울,0,0,0,5,5,감소,감소,0.140940451,0.150735294,0.028296478887359963,0.97170352111264,0.0
338,343,F,노년층,서울,0,0,0,1,7,감소,감소,0.442025688,0.281886388,0.6463988295396657,0.23704221098210687,0.11655895947822743
339,344,F,노년층,부산,5,1,0,1,9,감소,감소,0.404748555,0.293209877,0.6040879786032417,0.3874726987814504,0.008439322615307906
340,345,F,노년층,경기,0,0,0,1,7,감소,증가,0.31123301,0.279646018,0.755385335489891,0.16190775993680256,0.08270690457330647
341,346,F,노년층,서울,0,0,0,0,1,증가,증가,0.116415694,0.153400868,0.31170815925224676,0.6782903281330683,0.01000151261468488
342,347,F,노년층,부산,7,0,0,0,1,감소,감소,0.420661032,0.340629275,0.3721784008757706,0.6127989255635913,0.015022673560638163
343,348,M,노년층,서울,0,0,0,0,4,감소,감소,0.211207527,0.212516884,0.0018486680346810123,0.998151331965319,0.0
344,349,F,노년층,서울,23,0,0,4,0,감소,감소,0.153150672,0.24291742,0.23690412356818927,0.7410266353733825,0.02206924105842821
345,350,F,노년층,서울,0,0,0,1,0,증가,증가,0.408029936,0.294482759,0.36167419210889357,0.6230971298779437,0.01522867801316263
346,351,F,노년층,경기,1,0,1,14,43,감소,감소,0.255717171,0.224719101,0.40117782047914624,0.5934090537050625,0.005413125815791294
347,352,F,노년층,서울,1,0,0,1,12,증가,증가,0.221495655,0.26286509,0.730774049222436,0.037479116805666214,0.2317468339718977
348,353,F,노년층,대전,0,25,0,1,5,증가,증가,0.46264103,0.508972268,0.08953179760418707,0.9104682023958129,0.0
349,354,F,노년층,서울,0,0,1,1,0,증가,증가,0.193167017,0.242088608,0.15057290891138633,0.8494270910886137,0.0
