"생산작업지시구분(생산:A,생산제외:D)","사업단위(평택:20000,태안:60000등)",작업지시타입(일반:WO/재투입:WR),작업공정정보(PCW11/PCW12),생산작업요청일자,장소정보,LOT번호,분할순번,제품코드,제품BOM차수,제품명,"생산작업지시순번(일련번호(1,2,3,4…))",LOT생산요청총중량ⓐ,LOT실수량ⓑ,LOT실중량ⓒ,작업지시및주문비고사항1,작업지시및주문비고사항2,시방적요,생산단위,작업지시구분(D:내수/E:수출),생산제조일자,비고
A,20000,WO,PCW12,2021-02-25,3,HR1021022534,0,PEMA033088300,540,PEMA-HR1000 성진(안양),10,7000,1,7000,ae 3.0 ( ad1 ),,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1021022535,0,PEMA13031400,188,PEMA-HR1000 산하(덕소),12,10000,1,10000,플라이애시용,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1021022536,0,PEMA013041507,12,PEMA-HR1000 성진도시(화성) 구. 성진 서수원,5,7000,1,7000,시간엄수  서수원공장,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-26,3,HR1021022537,0,PEMA013103100,30,PEMA-HR1000 부청(안동),1,7000,1,7000,필요사항 없음,,시간정확히,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-24,3,HR1521022436,0,PEMA053046500,240,PEMA-HR1500 신일(송파),3,7000,1,7000,외부계근할것  pc소포제2캔상차,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022505,0,PEMA023110500,77,PEMA-HR1500 신아(울산),1,3000,1,3000,전과동일,,신우에이엔씨 수수료,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022506,0,PEMA023110500,76,PEMA-HR1500 신아(울산),2,3000,1,3000,전과동일,,충 수수료,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022509,0,PEMA133057600,34,PEMA-HR1500 물금(양산),1,10000,1,10000,전과동일 PC소포제2캔,,성숙케미칼 수수료,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022513,0,PEMA053038600,3,PEMA-HR1500 서전(서산),2,5000,1,5000,강세황대리 배합,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022518,0,PEMA033006900,73,PEMA-HR1500 대상(의령),1,10000,1,10000,전과동일,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022524,0,PEMA013007300,48,PEMA-HR1500 금강(산청),1,10000,1,10000,"AE제 2.8%
강도보완",,신우에이엔씨,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022525,0,PEMA013028200,90,PEMA-HR1500 바나(여수),1,10000,1,10000,시간엄수,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,HR1521022528,0,PEMA013071300,58,PEMA-HR1500 케이와이(인천),2,5000,1,5000,4번탱크하차  pc소포제2캔상차,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-26,3,HR1521022538,0,PEMA013120100,93,PEMA-HR1500 성우(영동),2,10000,1,10000,입고샘플 실험실 전달,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-25,3,PCM221022519,0,PEMA063061300,136,PEMA-PCM2000 장원(남양주),1,5000,1,5000,Ae제1.5프로 5톤 pcm2000b5톤섞어서10톤납품,,pc소포제5캔상차,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,PCM221022523,0,PEMA043031800,22,PEMA-PCM2000 삼덕(평택),1,7000,1,7000,"강세황대리배합
PC소포제 2캔",,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,PCMB21022520,0,PEMA073061300,157,PEMA-PCM2000B 장원(남양주),2,5000,1,5000,Pcmb  에이제1.5프로,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,PR1021022503,0,PEMA023033303,151,PEMA-PR1000 삼성(문경),1,15000,1,15000,"당일
고재범과장통화",,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SP1021022501,0,TSN4012001730,1,PEMA-SN400 남광(동탄),6,5000,1,5000,,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SR2021022507,0,PEMA043110500,43,PEMA-SR2000 신아(울산),3,1000,1,1000,대우LNG용 이현구과장 통화,,신우에이엔씨 수수료,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SR2021022508,0,PEMA043110500,42,PEMA-SR2000 신아(울산),4,1000,1,1000,대우LNG용 이현구과장 통화,,충 수수료,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SR2021022512,0,PEMA023041301,27,PEMA-SR2000 성원(단양),1,5000,1,5000,입고샘플 실험실전달,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SR2021022532,0,PEMA033072700,35,PEMA-SR2000 태양(대구),2,5000,1,5000,전과동일 외부계근 실크로드상사,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SR3F21022514,0,PEMA013038600,4,PEMA-SR3000F 서전(서산),1,4000,1,4000,강세황대리배합,,,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-25,3,SR3F21022531,0,PEMA023106100,11,PEMA-SR3000F 우림(하남),5,10000,1,10000,ae제 0.4% 및  12월 29일 입고분과 동일한 스,,펙 요망  시간엄수,KG,D,2021-02-25,
A,20000,WO,PCW12,2021-02-26,3,500F21022610,0,PEMA023058600,513,PEMA-500FR 유진(강서),1,15000,1,15000,500FR 10시 도착도로 보내주세요,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,580F21022611,0,PEMA043090700,20,PEMA-580FX 삼영씨앤텍(양주),2,15000,1,15000,기사님마스크필수착용,,,KG,D,2021-02-26,
D,20000,WR,PCW12,2021-02-26,3,CSA521022529,0,PEMA013072700,200,CSA5000 태양(대구),1,10000,1,10000,f/a용 전과동일 pc소포제 3캔 외부계근,,시간정확히 실크로드상사,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,CSA521022602,0,PEMA003039101,71,CSA5000 석진(음성),1,10000,1,10000,전과동일,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,CSA521022605,0,PEMA033035307,55,CSA5000 삼표(풍납),1,7000,1,7000,교환용(2/22일),,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,CSA521022615,0,PEMA023105210,29,CSA5000 삼우(대구),2,15000,1,15000,ae제 포지션 5% pc소포제 2캔,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,CSA521022617,0,PEMA043080115,13,PEMA-SR2000 한일(대구),4,6000,1,6000,필요사항 없음,,백두수수료,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,CSA521022618,0,PEMA083017000,1,CSA5000 대원(언양),5,14000,1,14000,이현구과장 통화 PC소포제5캔 시간엄수,,하차전 이송작업 3톤 베테랑 기사요망,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,HR1021022606,0,PEMA023024802,97,PEMA-HR1000 동진(음성),1,10000,1,10000,,,,KG,D,2021-02-26,
A,20000,WR,PCW12,2021-02-26,3,HR1021022608,0,PEMA013010100,196,PEMA-HR1000 남성(화성),1,10000,1,10000,PC소포제3캔,,대진,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,HR1021022609,0,PEMA063041501,444,PEMA-HR1000 성진(인천),1,7000,1,7000,.,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,HR1021022612,0,PEMA013047000,90,PEMA-HR1000 신진(영광),1,10000,1,10000,PC소포제 2캔상차 이월입니다,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,HR1021022614,0,PEMA013004500,64,PEMA-HR1000 공단(대전),1,10000,1,10000,촉진형 ae제포지션 3.0%,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,HR1021022619,0,PEMA013032302,64,PEMA-HR1000 아세아(수원),1,7000,1,7000,전과동일,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,HR1021022622,0,PEMA033041500,229,PEMA-HR1000 성진(동탄),4,10000,1,10000,"AE제8.0%
PC소포제3통",,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,PCM221022623,0,PEMA043031600,10,PEMA-PCM2000 미래(평택),1,8000,1,8000,이명홍대리 배합,,,KG,D,2021-02-26,
D,20000,WO,PCW12,2021-02-26,3,PEMA21022501,0,PCA031024602,10,SRE-110 콜롬비아,1,39600,1,39600,BO로 인해 출하/선적 밀릴 가능성 있음,,,KG,D,\N,
A,20000,WO,PCW12,2021-02-26,3,PR2021022607,0,PEMA023045801,65,PEMA-PR2000 신아(영동),2,3000,1,3000,"이상태실장통화
계산서3월로이월",,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,PR2021022607,1,PEMA023045801,65,PEMA-PR2000 신아(영동),1,22000,1,22000,"이상태실장통화
계산서3월로이월",,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,PR2021022624,0,PEMA023901510,151,PEMA-PR2000 동양파일(익산),1,10000,1,10000,전과동일,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,SN4021022604,0,TSN4012039105,1,PEMA-SN400 하남(철원),1,10000,1,10000,,,,KG,D,2021-02-26,
A,20000,WR,PCW12,2021-02-26,3,SR2021022601,0,PEMA033049301,24,PEMA-SR2000 아세아(안양),1,5000,1,5000,"전과동일
백두 송장",,도착하기 30분전에 차석통화,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,SR2021022616,0,PEMA03087900,13,PEMA-SR2000 윤성(하빈),3,6000,1,6000,이대원주임통화 백두수수료,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,SR2A21022614,0,PEMA063023200,5,PEMA-SR2000A 동양(광주),1,5000,1,5000,시간엄수 샘플통 지참 공기량 조정,,,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,SR2A21022620,0,PEMA053103800,1,PEMA-SR2000A 에스지이(인천) 구.경인,2,7000,1,7000,"ae제0.55프로sr2000물성으로배합해주세요
조강아님",,pc소포제2캔상차,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,SR3F21022613,0,PEMA533022500,1,PEMA-SR3000F 쌍용(정관),1,5000,1,5000,이성헌주임 통화 시간엄수 PC소포제1캔 AE제2캔,,신우에이엔씨 수수료,KG,D,2021-02-26,
A,20000,WO,PCW12,2021-02-26,3,SR3F21022621,0,PEMA023035303,8,PEMA-SR3000F 삼표(성수),3,5000,1,5000,필요사항 없음,,,KG,D,2021-02-28,
A,20000,WO,PCW12,2021-02-28,3,AE21022903,0,SSA013048200,34,AE 양지(경주),2,6000,1,6000,필요사항 없음,,,KG,D,2021-02-28,
A,20000,WO,PCW12,2021-02-28,3,HR1521022802,0,PEMA023092200,22,PEMA-HR1500 항도렉스콘(부산),1,10000,1,10000,FA용 Ae제2.5%타입 AE제3캔,,,KG,D,2021-02-28,
A,20000,WO,PCW12,2021-02-28,3,PR1021030101,0,PEMA013049402,129,PEMA-PR1000 1.5% 아이에스(청양),1,20000,1,20000,오후중 입고 배합 이명홍데리,,도착일자 변경. 3월 1일 오전7시 30분까지 도착.,KG,D,2021-02-28,
A,20000,WO,PCW12,2021-03-01,3,AE21030103,0,SSA073046500,289,AE 신일(송파),3,1000,1,1000,AE제,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,AE21030115,0,SSA013035303,1,AE 삼표(성수),2,4000,1,4000,AE제 입니다,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,CSA421030116,0,PEMA073072100,7,CSA4000(PCA) 태명실업(이천),4,10000,1,10000,"전과동일
샘플병 1리터요청
입고시험 1시간소요",,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,CSA521030107,0,PEMA033035307,56,CSA5000 삼표(풍납),7,8000,1,8000,시간엄수  2/26교환용에서분산유지5프로씩만치환,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,CSA521030114,0,PEMA033035303,1,CSA5000 삼표(성수),1,12000,1,12000,첫입고 김승환차장확인후배합끊어주세요,,시간엄수,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,CSA521030119,0,PEMA033120700,18,CSA5000 삼일(안성),8,10000,1,10000,"전과동일
PC소포제 1캔",,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,CSA521030126,0,PEMA073022500,12,CSA5000 F/A 승일(함안),1,10000,1,10000,전과동일,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030101,0,PEMA033046500,393,PEMA-HR1000 신일(송파),1,15000,1,15000,외부계근할것  pc소포제3캔상차,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030104,0,PEMA013058606,46,PEMA-HR1000 유진(세종),4,7000,1,7000,소포제 3캔  공기량 유지,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030105,0,PEMA013060100,231,PEMA-HR1000 인천(인천),5,10000,1,10000,Ae1.7프로타잎  pc소포제2캔상차,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030106,0,PEMA023111400,29,PEMA-HR1000 남부(화순),6,10000,1,10000,AE 3.5%임,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030108,0,PEMA043041502,193,PEMA-HR1000 성진(화성),8,10000,1,10000,AE제 2.5%타잎  시간엄수,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030110,0,PEMA13031400,189,PEMA-HR1000 산하(덕소),11,10000,1,10000,플라이애시용  pc소포제2캔상차,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030111,0,PEMA063041501,445,PEMA-HR1000 성진(인천),10,10000,1,10000,.,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030112,0,PEMA033009000,125,PEMA-HR1000 나성(나주),1,10000,1,10000,고속도로용 시간엄수,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030117,0,PEMA013072100,181,PEMA-HR1000 태명실업(이천),3,8000,1,8000,"FA용 전과동일
PC소포제 3캔",,"샘플병 1리터 요청
입고시험 1시간 소요",KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030118,0,PEMA023024801,315,PEMA-HR1000 동진(수원),5,8000,1,8000,"에이제 16프로
PC소포제 2통",,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030120,0,PEMA023033600,72,PEMA-HR1000 삼성(정읍),6,10000,1,10000,전과동일,,배차완료시 김종민이사통화 (01036805051),KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030121,0,PEMA023074700,9,PEMA-HR1000 푸른(장흥),7,10000,1,10000,혼화제 조정,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030123,0,PEMA043101200,180,PEMA-HR1000 영진(칠곡),2,10000,1,10000,"fa용
공기량1%하향(6.5%)",,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030124,0,PEMA043001100,47,PEMA-HR1000 대신(동해),1,3000,1,3000,"3성분계용
고형분상향
이성헌쥠통화",,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1021030125,0,PEMA013066700,192,PEMA-HR1000 중원(광주),1,10000,1,10000,외부계근 일반소포제2캔 유동화제 5캔상차,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,HR1521030102,0,PEMA053046500,241,PEMA-HR1500 신일(송파),2,5000,1,5000,.,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,PCM221030127,0,PEMA063061300,137,PEMA-PCM2000 장원(남양주),1,3000,1,3000,Ae제0.7프로 3톤 pcm2000b3톤섞어서6톤납품,,pc소포제5캔상차,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,PCMB21030128,0,PEMA073061300,158,PEMA-PCM2000B 장원(남양주),2,3000,1,3000,Pcmb  에이제0.7프로,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,PR1021030129,0,PEMA013024804,155,PEMA-PR1000 동진파일(서산),1,20000,1,20000,1공장에 입고해주세요 오전중,,입고전 사진촬영  영업사원통화,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-01,3,SR2021030113,0,PEMA063009000,13,PEMA-SR2000 나성(나주),2,5000,1,5000,일반용 시간엄수,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,SR2021030122,0,PEMA043091500,27,PEMA-SR2000 울산(울산),1,10000,1,10000,케이슨용 전과동일 시간엄수,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-01,3,SR3F21030109,0,PEMA063031400,14,PEMA-SR3000F 산하(덕소),9,5000,1,5000,슬럼프용임  시간엄수,,,KG,D,2021-03-01,
A,20000,WO,PCW12,2021-03-02,3,CSA521030208,0,PEMA013021700,65,CSA5000 동서(부산),1,10000,1,10000,전과동일,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,CSA521030214,0,PEMA013111300,36,CSA5000 대원(청주),1,5000,1,5000,fa용 대원(청주)보관품4톤 포함 9톤납품,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,CSA521030222,0,PEMA023001000,82,CSA5000 강원(인천),2,10000,1,10000,fa용 시간엄수 성적서에조강형첨가표기 pc소포제3캔상차,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,CSA521030223,0,PEMA013128700,8,CSA5000 은성(천안),3,10000,1,10000,전과동일,,육심욱이사 대리점,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,CSA521030224,0,PEMA023106900,67,CSA5000 동원(세종),4,10000,1,10000,시간엄수 공기량 0.7% 상향,,대리점 백두,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,CSA521030227,0,PEMA013085300,354,CSA5000 흥국(미사리),3,10000,1,10000,pc소포제3캔상차  입고샘플시험실전달,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030203,0,PEMA013105210,107,PEMA-HR1000 삼우(대구),1,10000,1,10000,전과동일 pc소포제 1캔,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030209,0,PEMA013049303,154,PEMA-HR1000 아세아(약목),1,7000,1,7000,"fa용
공기량1.5%상향(3.5%)",,10kg 빈통 3ea 전달,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030210,0,PEMA013078800,35,PEMA-HR1000 한성(경산),2,6000,1,6000,"전과동일
도착30분전통화
010-2521-9919",,"백두 수수료
400원이상분",KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030215,0,PEMA013023013,74,PEMA-HR1000 동양건재(대구),1,5000,1,5000,전과동일 pc소포제5캔 유동화제2캔 백두수수료,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030217,0,PEMA013032200,118,PEMA-HR1000 삼보(완주),1,10000,1,10000,배합 배호재과장 통화  입고전시험 1시간대기,,배차완료시 김종민이사 통화 01036805051,KG,D,2021-03-02,
A,20000,WR,PCW12,2021-03-02,3,HR1021030220,0,PEMA013121600,28,PEMA-HR1000 원신(파주),1,10000,1,10000,.,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030221,0,PEMA023058605,10,PEMA-HR1000 유진(서인천),1,8000,1,8000,AE제 1.5프로타입,,한신검단용,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030225,0,PEMA033041500,230,PEMA-HR1000 성진(동탄),1,10000,1,10000,"AE제8.0%
PC소포제3통",,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1021030226,0,PEMA033078012,15,PEMA-HR1000 한라(천안),2,10000,1,10000,"에이제포지션 6%
배합통화요청",,대리점 신우,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,HR1521030202,0,PEMA013120100,94,PEMA-HR1500 성우(영동),1,10000,1,10000,입고샘플 실험실 전달,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,PCM221030201,0,PEMA053114500,7,PEMA-PCM2000 우리도시(안성),1,7000,1,7000,"맨마지막 김유빈대리 타설지원
PC소포제 2캔",,성적서 고형분 표기,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,PR1021030305,0,PEMA023129801,22,PEMA-PR1000 삼일(충주),1,22000,1,22000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,PR1021030305,1,PEMA023129801,22,PEMA-PR1000 삼일(충주),2,3000,1,3000,방문이력있는 탱크로리 배차요청,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,PR1021030306,0,PEMA013129800,10,PEMA-PR1000 삼일(용인),1,3000,1,3000,"샘플병 1리터 요청
시간엄수",,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,PR1021030306,1,PEMA013129800,10,PEMA-PR1000 삼일(용인),2,22000,1,22000,"샘플병 1리터 요청
시간엄수",,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,PR2021030216,0,PEMA023024804,84,PEMA-PR2000 동진파일(서산),2,10000,1,10000,2공장에 입고해주세요,,입고전 사진촬영  영업사원통화 도착시간 오전7:30,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,SR2021030212,0,PEMA043110500,44,PEMA-SR2000 신아(울산),1,4000,1,4000,케이슨용 전과동일 PC유동화제10캔,,신우에이엔씨 수수료 탱크설치작업(4시간소요),KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,SR2021030213,0,PEMA043110500,45,PEMA-SR2000 신아(울산),2,4000,1,4000,케이슨용 전과동일,,충 수수료,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,SR2021030219,0,PEMA373048200,131,PEMA-SR2000 우현(포항),3,10000,1,10000,"2차제품용
이현구과장통화",,"계산서5톤으로
보전품의완료",KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,SR3F21030207,0,PEMA053021700,107,PEMA-SR3000F 동서(부산),1,10000,1,10000,전과동일 시간엄수 외부계근 PC소포제2캔,,,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-02,3,SR3F21030211,0,PEMA023080100,15,PEMA-SR3000F 한일(대구),3,6000,1,6000,동일,,우호케미칼 수수료,KG,D,2021-03-02,
A,20000,WO,PCW12,2021-03-03,3,2HR101030327,0,PEMA033088300,542,PEMA-HR1000 성진(안양),3,7000,1,7000,ae 3.0 ( ad1 ),,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,580F21030312,0,PEMA013118900,21,PEMA-580FX 유니캠(화성),3,15000,1,15000,화성주소확인할것  도착도,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,580F21030314,0,PEMA013107101,20,PEMA-580FX 상동(평택) -1팀,1,10000,1,10000,"전과동일
외부계근신경요청",,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,580F21030319,0,PEMA023098200,66,PEMA-580FX 세림켐텍,4,20000,1,20000,580FX주문 SRE110 200 1KG씩 샘플요망,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,CSA521030303,0,PEMA033035303,2,CSA5000 삼표(성수),4,7000,1,7000,.,,,KG,D,2021-03-03,
A,20000,WR,PCW12,2021-03-03,3,CSA521030304,0,PEMA063069401,105,CSA5000 천마(서울),2,10000,1,10000,pc소포제1통  pc유동화제5통상차,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,CSA521030311,0,PEMA033035309,46,CSA5000 삼표(용인),3,7000,1,7000,"샘플2통
공장진입시 출입영상 등록.",,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,CSA521030317,0,PEMA023007400,115,CSA5000 금남(여수),2,10000,1,10000,시간엄수 PC소포제 2캔    빈통 회수,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,CSA521030328,0,PEMA043042900,84,CSA5000 세종(여주),4,7000,1,7000,"공기량 2%상향요청
현재공기량 2.8% 재고2ton",,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,CSA521030329,0,PEMA013072700,201,CSA5000 태양(대구),3,10000,1,10000,opc용 전과동일 pc소포제 3캔 외부계근,,실크로드상사,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,CSA521030333,0,PEMA033035303,3,CSA5000 삼표(성수),1,13000,1,13000,연구소제출샘플챙길것,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030308,0,PEMA013017200,111,PEMA-HR1000 대원바텍(군산),1,10000,1,10000,전과동일,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030309,0,PEMA053013600,25,PEMA-HR1000 대산(군산),2,10000,1,10000,전과동일 fa용,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030313,0,PEMA013023005,40,PEMA-HR1000 동양(안양),1,7000,1,7000,"AE4%
PC소포제 1캔",,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030315,0,PEMA063041501,446,PEMA-HR1000 성진(인천),1,10000,1,10000,pc소포제 2캔상차,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030318,0,PEMA013127700,6,PEMA-HR1000 남도(광주),3,10000,1,10000,시간엄수 AE3% Type 조정 유동화제 5개상차,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030323,0,PEMA023123200,9,PEMA-HR1000 선진(함안),1,7000,1,7000,"fa용
공기량 2프로 하향
성능상향",,실재고 10톤,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030326,0,PEMA033088300,543,PEMA-HR1000 성진(안양),4,5000,1,5000,ae 2.0 ( ad2 ),,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1021030335,0,PEMA023099800,63,PEMA-HR1000 영진(경주),3,10000,1,10000,"pc소포제3통  
공기량 1.5%하향(6.5%)",,충 수수료,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1521030310,0,PEMA023087900,69,PEMA-HR1500 윤성(하빈),2,10000,1,10000,도로공사용 이성헌주임통화 pc유동화제 3캔,,고형분 및 비중체크 백두수수료,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,HR1521030332,0,PEMA013030801,24,PEMA-HR1500 부일(회동동),6,10000,1,10000,FA10%타입 AE제2.8% 시간엄수 6번탱크하차,,부일화학 수수료 PC소포제2캔,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,PCR321030325,0,PEMA013123501,7,PEMA-PCR3000E 서문(안산) 저가용,2,5000,1,5000,전과동,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-02,3,PR1021030204,0,PEMA093050413,7,PR1000 (AJU-4000PR) 아주(가좌)_미얀마,1,14000,1,14000,컨테이너 작업시감 : 3/4 13시30분 수량 : 14,,,KG,D,2021-03-03,
A,20000,WO,PCW12,2021-03-03,3,PR1021030301,0,PEMA013033302,217,PEMA-PR1000 삼성(단촌),3,15000,1,15000,고재범과장통화,,,KG,D,2021-03-03,
