,고객번호,14_1이용금액,14_2이용금액,14_3이용금액,14_4이용금액,15_1이용금액,15_2이용금액,15_3이용금액,15_4이용금액,14_1,14_2,14_3,14_4,15_1,15_2,15_3,15_4
265,00270,938159,1065022,1067846,982018,1321470,1327573,1200077,1066942,1,1,1,1,1,1,1,1
266,00271,4499980,13590700,6455190,7983580,4958120,3910750,5325630,34269850,1,1,1,1,1,1,1,1
267,00272,4444521,3342541,3034196,3252891,3927592,2660434,5659762,5076061,1,1,1,1,1,1,1,1
268,00273,6218740,13398120,6599828,9780650,9799263,8446282,8694140,9646590,1,1,1,1,1,1,1,1
269,00274,456846,603302,457023,726611,901965,1160859,868683,846211,1,1,1,1,1,1,1,1
270,00275,7060554,6502123,8757736,8247536,5025960,6786778,7897891,6025875,1,1,1,1,1,1,1,1
271,00276,823129,1336518,1198247,1436079,3026503,1717805,803448,944997,1,1,1,1,1,1,1,1
272,00277,1476005,2832405,2146965,2598083,1811071,4228530,1772799,2414423,1,1,1,1,1,1,1,1
273,00278,1045968,500756,811008,781729,705900,669813,403952,511547,1,1,1,1,1,1,1,1
274,00279,2939290,8193200,11896150,3305850,11817800,4895520,2229850,9503810,1,1,1,1,1,1,1,1
275,00280,7769440,7948930,9287180,17160270,4445200,8972444,5159860,8276349,1,1,1,1,1,1,1,1
276,00281,12335070,6537389,7269781,11517393,8512275,11656201,26584327,6319901,1,1,1,1,1,1,1,1
277,00282,5398470,5711967,4469220,8926270,5206014,5538400,5213558,10688829,1,1,1,1,1,1,1,1
278,00283,26427490,21785370,8649080,19527430,19611960,10814650,20979220,13005850,1,1,1,1,1,1,1,1
279,00284,426200,88837,187474,383310,470112,413620,437560,507118,1,1,1,1,1,1,1,1
280,00285,471416,504780,707530,741352,1011076,686020,999560,735170,1,1,1,1,1,1,1,1
281,00286,4841330,3146360,2056515,6799002,3415680,5537650,3266300,2616300,1,1,1,1,1,1,1,1
282,00287,888425,1792691,834339,685836,900251,961639,1838044,1191893,1,1,1,1,1,1,1,1
283,00288,4035433,4334312,4818912,4710407,4747387,4678602,4320643,4458251,1,1,1,1,1,1,1,1
284,00289,1342830,2820500,2856230,2096600,2853390,1756620,2166590,1841660,1,1,1,1,1,1,1,1
285,00290,701255,806871,2103739,2286104,1961415,1497470,1673747,1348206,1,1,1,1,1,1,1,1
286,00291,1042710,1481124,1452103,1669505,865094,1627464,1904691,2525534,1,1,1,1,1,1,1,1
287,00292,6936380,7498980,11903490,13902160,11361510,11003530,6701403,15772206,1,1,1,1,1,1,1,1
288,00293,1533670,1721461,3573234,2158741,4035039,2207286,3434025,6051960,1,1,1,1,1,1,1,1
289,00294,4396360,3172580,6071030,14385120,6766100,6196130,12465670,9264050,1,1,1,1,1,1,1,1
290,00295,539850,3065680,3928950,3485390,11956125,5737220,3154100,2177844,1,1,1,1,1,1,1,1
291,00296,18484100,10918310,6434340,5658085,8796830,17256181,2724920,7987120,1,1,1,1,1,1,1,1
292,00297,2993838,8298542,9822575,8596964,4280054,6469206,6918454,16921081,1,1,1,1,1,1,1,1
293,00298,2872000,11688497,11711206,28588731,26146440,27828601,9843532,30450414,1,1,1,1,1,1,1,1
294,00299,6207850,2567390,3412950,1268630,2867080,1447908,1402018,1576602,1,1,1,1,1,1,1,1
295,00300,3248793,2829813,2222768,3507734,3594023,2902608,2952422,2761716,1,1,1,1,1,1,1,1
296,00301,6507330,3659130,2141912,6300721,7500930,4492770,2472270,7609930,1,1,1,1,1,1,1,1
297,00302,4444817,5021582,4082301,8868480,2282279,4959926,3401730,5440750,1,1,1,1,1,1,1,1
298,00303,7532613,1922767,1637529,2483514,9250621,1933836,2191728,2110942,1,1,1,1,1,1,1,1
299,00304,2095090,2925570,9404830,21849970,5685880,59251300,16118716,27063540,1,1,1,1,1,1,1,1
300,00305,12669052,11093090,23031642,10930440,20135516,17847717,16115133,12713629,1,1,1,1,1,1,1,1
301,00306,4709060,4004160,8925900,5312950,10904280,5324470,11722750,10168340,1,1,1,1,1,1,1,1
302,00307,7498960,9686670,7587606,11440850,8370940,6132092,4673250,1121840,1,1,1,1,1,1,1,1
303,00308,2441100,5389520,3362429,6464540,2497030,1486561,1674572,1758890,1,1,1,1,1,1,1,1
304,00309,9072530,17030060,14488030,8999760,7650590,8258128,10297480,9048470,1,1,1,1,1,1,1,1
305,00310,4483937,3338622,1777920,1366198,2821878,1992275,3702021,1304256,1,1,1,1,1,1,1,1
306,00311,4738104,7577372,3292832,6300616,6201260,5256330,3461826,3901910,1,1,1,1,1,1,1,1
307,00312,722280,1728993,3101660,3344186,2740957,2117185,1120843,402170,1,1,1,1,1,1,1,1
308,00313,18202127,9179501,6726623,8471480,9257090,6455058,5816050,9148076,1,1,1,1,1,1,1,1
309,00314,34527900,7827930,4404360,14033810,3295040,8662230,3955470,60328630,1,1,1,1,1,1,1,1
310,00315,9279855,18982581,14763189,52785937,11746257,31471149,29593149,70651958,1,1,1,1,1,1,1,1
311,00316,15342401,2625422,3925108,12807991,3840813,3174412,14327155,86266555,1,1,1,1,1,1,1,1
312,00317,2901475,6099151,5161022,3435142,2010099,1981622,7557031,5096384,1,1,1,1,1,1,1,1
313,00318,3690500,3091240,5066400,4993470,1377020,3148750,3213950,2184990,1,1,1,1,1,1,1,1
314,00319,10722080,8042800,6382610,5145180,7625870,5365000,6689110,6199670,1,1,1,1,1,1,1,1
315,00320,3574950,1890660,2260252,2133322,2988303,4160138,2371090,2144767,1,1,1,1,1,1,1,1
316,00321,19544853,9499380,11301090,9402486,10051308,4877553,7240089,6599738,1,1,1,1,1,1,1,1
317,00322,3265289,2822170,3700801,2597914,3971986,2451627,5782782,2472496,1,1,1,1,1,1,1,1
318,00323,7913140,14194226,8402689,10951573,5986231,11923120,4686113,15554000,1,1,1,1,1,1,1,1
319,00324,8970779,7796107,16076970,10422098,13269970,6016792,17982720,7418118,1,1,1,1,1,1,1,1
320,00325,7857440,9074757,6937342,3872600,2005690,3720430,3511079,3178950,1,1,1,1,1,1,1,1
321,00326,5542875,6264870,2445140,3776674,12694328,4151902,3833466,6190783,1,1,1,1,1,1,1,1
322,00327,11519570,8809360,5766260,10526044,22499340,6533020,7744000,6510980,1,1,1,1,1,1,1,1
323,00328,3611250,3956670,8098260,9080000,9851170,4087370,4312890,8493940,1,1,1,1,1,1,1,1
324,00329,9531252,12111480,11121392,4928416,4690687,4509463,5758317,10807025,1,1,1,1,1,1,1,1
325,00330,124500,164720,142690,75200,2010604,2036535,2222380,1456422,1,1,1,1,1,1,1,1
326,00331,1610925,1386242,1124252,1224138,1431047,1301194,1347379,1617900,1,1,1,1,1,1,1,1
327,00332,6943804,4649050,4808376,6545137,7204558,6155234,5057996,4821627,1,1,1,1,1,1,1,1
328,00333,2524760,3975703,4440613,4337232,3815287,6075205,4001941,4847404,1,1,1,1,1,1,1,1
329,00334,1659510,4578220,2946240,2975390,3469300,5467000,5532170,9704560,1,1,1,1,1,1,1,1
330,00335,6112020,11928741,18621951,11835874,19280820,14958000,5844480,22807231,1,1,1,1,1,1,1,1
331,00336,3063669,1694293,1355075,1200792,1413154,2078755,1893727,1653563,1,1,1,1,1,1,1,1
332,00337,8969075,16648428,20412858,39220552,26381322,16233364,11362545,28688509,1,1,1,1,1,1,1,1
333,00338,2113641,2070929,1940980,1113337,2620113,2295463,1643824,2301592,1,1,1,1,1,1,1,1
334,00339,3254780,3734487,4208234,2630735,3470435,3696264,4026569,3245863,1,1,1,1,1,1,1,1
335,00340,4867050,4384710,5967150,4806570,7054830,3513570,2682080,3405290,1,1,1,1,1,1,1,1
336,00341,4016970,6686610,10057460,26394360,20966330,18407840,16927540,17010810,1,1,1,1,1,1,1,1
337,00342,1461322,1189381,1312030,1430707,1591907,1238452,1320107,1128800,1,1,1,1,1,1,1,1
338,00343,7554455,4870805,5064195,3755289,4220764,10884460,4270230,7935057,1,1,1,1,1,1,1,1
339,00344,7477779,3919055,2727453,6070325,1511270,2586302,2670704,3373670,1,1,1,1,1,1,1,1
340,00345,6480163,12076940,14673710,21839180,6215030,4805950,2999230,8306600,1,1,1,1,1,1,1,1
341,00346,792350,1116620,1095090,1536240,655360,1231400,1778430,3297770,1,1,1,1,1,1,1,1
342,00347,2613586,2661144,2525922,1886798,2152317,2279718,1823824,1899720,1,1,1,1,1,1,1,1
343,00348,1507238,1621444,2193097,1901720,1449212,1982510,1262525,956388,1,1,1,1,1,1,1,1
344,00349,13726064,7752620,17075240,5568857,10906263,4035012,11272110,3689941,1,1,1,1,1,1,1,1
345,00350,1232364,1504348,1259584,1628505,855065,1905014,4320564,3211893,1,1,1,1,1,1,1,1
346,00351,8065225,10066610,4593378,5845040,8649710,4313630,1661430,134840,1,1,1,1,1,1,1,1
347,00352,14716967,25781520,12436630,16733030,28266300,28118520,22949170,35441030,1,1,1,1,1,1,1,1
348,00353,757209,1567923,1775558,961362,2140130,1766491,1375298,1529911,1,1,1,1,1,1,1,1
349,00354,1039617,1533179,1431501,1119472,1066661,1948799,1514802,1413697,1,1,1,1,1,1,1,1
350,00355,1143858,5817629,11845870,40149109,14311107,1154485,1695993,2818432,1,1,1,1,1,1,1,1
351,00356,3704100,2504970,5370630,17462275,6331426,5926400,6136650,4799720,1,1,1,1,1,1,1,1
352,00357,1047602,1750385,1239717,1411307,1632337,1713273,1118846,1203131,1,1,1,1,1,1,1,1
353,00358,2822450,7022130,3214260,12500130,8201400,8720310,8641120,17726500,1,1,1,1,1,1,1,1
354,00359,4472528,3384294,3702994,5734244,5942790,3454005,3168075,2826222,1,1,1,1,1,1,1,1
355,00360,3862416,2470534,3412671,3443931,1552391,4515830,6735990,3204408,1,1,1,1,1,1,1,1
356,00361,15380384,9607774,6592168,9971113,6198509,7192659,16822760,28766143,1,1,1,1,1,1,1,1
357,00362,1943097,1607904,1201570,1251535,2539953,3035688,3892756,1780007,1,1,1,1,1,1,1,1
358,00363,52766580,33368870,38440200,3295550,25263450,19145310,8775020,3282430,1,1,1,1,1,1,1,1
359,00364,168475,3449573,3337593,1504932,2435460,2008398,1748970,1821639,1,1,1,1,1,1,1,1
360,00365,34102561,23704420,13821368,11012987,4008139,5882609,3328342,5385313,1,1,1,1,1,1,1,1
361,00366,657560,1061425,861670,1205730,1016976,893120,1248240,1176721,1,1,1,1,1,1,1,1
362,00367,18015351,11617650,5713933,27859428,9935372,12623801,10748340,13765283,1,1,1,1,1,1,1,1
363,00368,3663223,9474831,8500477,4392344,6075681,4647063,12747941,10282308,1,1,1,1,1,1,1,1
364,00369,8920250,7932670,3489920,7090430,8095980,10793500,4651800,6714600,1,1,1,1,1,1,1,1
365,00370,1828053,1305570,1101482,1514580,1033056,1812551,1645474,1707684,1,1,1,1,1,1,1,1
366,00371,2271386,1474427,1934051,1911737,1933812,2616146,2458203,1674655,1,1,1,1,1,1,1,1
367,00372,1163609,1932583,1300712,1813757,1268769,1369988,1663436,779980,1,1,1,1,1,1,1,1
368,00373,1119592,4967892,1688690,11826497,15893920,22466623,13856253,22596442,1,1,1,1,1,1,1,1
369,00374,6658450,9780110,4384220,7600670,6857630,6435164,5766780,4321000,1,1,1,1,1,1,1,1
370,00375,27885658,23923320,10507260,16371325,26862630,23766930,10474420,26694880,1,1,1,1,1,1,1,1
371,00376,456387,500524,754893,501260,679865,648202,722395,576657,1,1,1,1,1,1,1,1
372,00377,8994580,13031520,8127786,16453250,8838550,9034700,8972140,9750060,1,1,1,1,1,1,1,1
373,00378,7041831,9999020,5721660,8163252,5820505,8603476,7355690,20081070,1,1,1,1,1,1,1,1
374,00379,1986290,2283780,1946250,2238140,5285410,3641870,3404990,5643920,1,1,1,1,1,1,1,1
375,00380,441309,1535608,954762,992343,665323,785730,634233,821214,1,1,1,1,1,1,1,1
376,00381,1240600,3160120,4965890,4567520,5013410,3812650,2667290,1612210,1,1,1,1,1,1,1,1
377,00382,11205385,10483991,5191510,11436372,2924240,23868790,2668074,6665805,1,1,1,1,1,1,1,1
378,00383,4868290,6823820,5567670,12106070,7202220,9148850,5632350,9191270,1,1,1,1,1,1,1,1
379,00384,790968,833956,545811,1072218,1179785,1839000,1748387,851789,1,1,1,1,1,1,1,1
380,00385,833981,1886066,2128251,986623,913881,946252,1021648,1483788,1,1,1,1,1,1,1,1
381,00386,6962658,3486995,7705917,4426261,1434760,3434440,3784160,10058450,1,1,1,1,1,1,1,1
382,00387,8223781,13404681,18484313,17536692,13149465,11035282,17156821,15617489,1,1,1,1,1,1,1,1
383,00388,22214296,34583290,9169798,42963653,23397421,17992569,9365919,31712514,1,1,1,1,1,1,1,1
384,00389,2435648,2375657,2032194,1293668,2603063,2216511,2284223,2514205,1,1,1,1,1,1,1,1
385,00390,1156762,1448387,1511723,1884132,1390082,1487226,1375682,1624774,1,1,1,1,1,1,1,1
386,00391,14905521,34957869,21409111,1851700,917324,6150339,15050127,31373332,1,1,1,1,1,1,1,1
387,00392,820756,451310,386780,1403097,386412,1361197,1987885,3692604,1,1,1,1,1,1,1,1
388,00393,9061110,14225390,1344320,17690260,14041970,25918670,4364130,8063870,1,1,1,1,1,1,1,1
389,00394,2206759,2323285,1282816,1433030,2484185,2396651,1652940,1864120,1,1,1,1,1,1,1,1
390,00395,1579556,1360294,1187195,1620258,3685738,1732879,3020825,1486086,1,1,1,1,1,1,1,1
391,00396,1291316,2212002,1220560,2587296,1445459,1904650,978016,3155553,1,1,1,1,1,1,1,1
392,00397,2128364,2107726,2504809,3490355,2030492,1903124,3318139,3106546,1,1,1,1,1,1,1,1
393,00398,9801026,9230925,7525135,13373053,2893258,24405377,25437924,4635642,1,1,1,1,1,1,1,1
394,00399,19949360,20762780,12458350,20843840,18238540,23851710,17304700,17451470,1,1,1,1,1,1,1,1
395,00400,23340160,14171218,7945033,31262709,14376090,15172140,14401060,21133050,1,1,1,1,1,1,1,1
396,00401,30367170,17085460,5516140,19786240,35143810,8375030,5583600,12880000,1,1,1,1,1,1,1,1
397,00402,4928011,2878114,2616443,3567602,6533121,3297996,2261628,7205930,1,1,1,1,1,1,1,1
398,00403,987358,744800,735310,1028714,1342067,1116239,1137867,1110842,1,1,1,1,1,1,1,1
399,00404,5598984,6545540,4629708,4605387,5269433,5720511,8513512,14199298,1,1,1,1,1,1,1,1
400,00405,4340910,4462430,3841590,2353270,2148020,2151250,1536262,1776930,1,1,1,1,1,1,1,1
401,00406,917570,928482,921872,1152957,1159752,1149911,1520385,1628085,1,1,1,1,1,1,1,1
402,00407,14436820,19647290,14346170,32300740,7802040,14437330,8669300,27613355,1,1,1,1,1,1,1,1
403,00408,47537940,102498000,90773810,143146980,52011600,139822930,108493640,14927780,1,1,1,1,1,1,1,1
404,00409,15436128,10013030,6282810,13045670,9724890,10419470,3476330,10291240,1,1,1,1,1,1,1,1
405,00410,502610,481024,936520,992390,1102110,935657,1355196,802381,1,1,1,1,1,1,1,1
406,00411,12506620,7256070,4904150,10616150,5632030,5747080,6386630,4311630,1,1,1,1,1,1,1,1
407,00412,9626574,7393601,5013858,8077025,4342057,6011677,2751129,5144266,1,1,1,1,1,1,1,1
408,00413,5645701,3844772,18807405,5427940,9027015,5934386,20941811,13808743,1,1,1,1,1,1,1,1
409,00414,10016722,7032213,4589340,19233898,7321400,12818250,5347080,12896680,1,1,1,1,1,1,1,1
410,00415,693331,1022087,1382820,785921,1755164,1506707,1527580,465953,1,1,1,1,1,1,1,1
411,00416,40094700,20844720,16388700,20438372,9933580,6319480,15417460,17499280,1,1,1,1,1,1,1,1
412,00417,7086760,4414470,2381940,7244190,4947370,3978940,2431320,8166760,1,1,1,1,1,1,1,1
413,00418,1692624,1868967,2731776,3383099,2362253,1635465,2892605,1306894,1,1,1,1,1,1,1,1
414,00419,3240000,10828070,6733760,7920210,6262320,2847170,2318940,11782920,1,1,1,1,1,1,1,1
415,00420,1325474,4115136,4045878,3802997,3407993,5711551,1916491,3410957,1,1,1,1,1,1,1,1
416,00421,10056366,12170221,9837907,9113337,10607530,10851719,11335625,9392823,1,1,1,1,1,1,1,1
417,00422,1243990,3201160,1852201,1884280,1018010,3310694,1259064,862660,1,1,1,1,1,1,1,1
418,00423,8351760,5399540,6365270,7588270,2272400,3399440,5632145,6475940,1,1,1,1,1,1,1,1
419,00424,363420,430348,375940,268020,276510,538770,532530,446760,1,1,1,1,1,1,1,1
420,00425,1645324,3285304,1399424,1714231,1343011,2708474,2611164,2335821,1,1,1,1,1,1,1,1
421,00426,1158200,8068940,6858740,5231456,7599760,5959550,7970570,8820090,1,1,1,1,1,1,1,1
422,00427,2283794,716140,3297160,2573880,5515170,2251150,2471670,3355100,1,1,1,1,1,1,1,1
423,00428,35456690,10686850,10022010,14248900,6937260,20200210,8547920,61341980,1,1,1,1,1,1,1,1
424,00429,7441725,12024136,6139962,1703731,5779199,5819894,1836938,10036963,1,1,1,1,1,1,1,1
425,00430,11579650,8532010,5980440,18957680,4698840,5638600,12744020,31256480,1,1,1,1,1,1,1,1
426,00431,1648200,1273080,1975085,2354020,1717857,2401390,3056390,3834290,1,1,1,1,1,1,1,1
427,00432,4894456,16990050,3070475,6216890,5486800,4122680,2483270,3760800,1,1,1,1,1,1,1,1
428,00433,9168510,8636640,6606420,11129860,3585210,35258520,5109370,4533600,1,1,1,1,1,1,1,1
429,00434,6531088,4511897,8441832,5050852,4667724,5671044,7587174,9337837,1,1,1,1,1,1,1,1
430,00435,6220140,4660220,2263270,872120,1649610,3669980,2091610,2694030,1,1,1,1,1,1,1,1
431,00436,5722180,12172480,6822950,15857010,8566758,7903047,5198540,16824248,1,1,1,1,1,1,1,1
432,00437,88660,17760,556672,454422,518270,1460610,904290,1027252,1,1,1,1,1,1,1,1
433,00438,9316850,15963093,18716109,10006847,6740810,6225230,5441286,5887270,1,1,1,1,1,1,1,1
434,00439,495611,1263832,1059413,570540,1481073,1395810,1762467,1160508,1,1,1,1,1,1,1,1
435,00440,11302990,10128470,7562744,13123430,8800589,3899600,3621330,10965970,1,1,1,1,1,1,1,1
436,00441,2180404,7953082,3950860,2981067,2736780,3131658,22175250,1774550,1,1,1,1,1,1,1,1
437,00442,3603961,3474827,3423838,3920565,4161864,4971992,4627414,4559006,1,1,1,1,1,1,1,1
438,00443,3630462,13249060,10543430,23786400,17433330,9716240,17075130,7603524,1,1,1,1,1,1,1,1
439,00444,6188330,5662967,41010970,7805430,6934415,15760700,23035070,40035220,1,1,1,1,1,1,1,1
440,00445,825552,1251211,814280,1116759,932710,902040,1340435,1230250,1,1,1,1,1,1,1,1
441,00446,2533682,1556603,1755940,2051646,2204646,2623963,3400925,2288752,1,1,1,1,1,1,1,1
442,00447,2359439,2122981,2542695,1495158,2533480,4198420,13061510,2401206,1,1,1,1,1,1,1,1
443,00448,4436830,18837928,12942720,11125360,10547185,2241110,6497280,8176739,1,1,1,1,1,1,1,1
444,00449,2713142,4060623,6447720,12198456,2587285,9824869,6881322,30862168,1,1,1,1,1,1,1,1
445,00450,8320656,21080552,13946150,14786480,13248967,10218026,6737941,53953158,1,1,1,1,1,1,1,1
446,00451,3169517,3662340,4121509,3536709,1791545,4211825,2924708,3012600,1,1,1,1,1,1,1,1
447,00452,324213,698541,2470084,2432729,1825737,2634970,2799834,2380293,1,1,1,1,1,1,1,1
448,00453,2156700,25069581,3782985,6626605,3383638,3531976,6629404,9984818,1,1,1,1,1,1,1,1
449,00454,1606176,1303610,1838740,2127374,1819925,1643519,2580871,1786573,1,1,1,1,1,1,1,1
450,00455,35449410,13180759,11082142,18026236,9258294,17871150,12957254,10481394,1,1,1,1,1,1,1,1
451,00456,2391860,2513647,2311010,4944459,2863414,3828085,20095429,26584011,1,1,1,1,1,1,1,1
452,00457,24513028,19905804,13962612,27827895,18882974,21208260,13359496,14107217,1,1,1,1,1,1,1,1
453,00458,1359607,1208474,1167083,1672009,1400075,1516292,1943354,1458515,1,1,1,1,1,1,1,1
454,00459,3462430,3243370,5425620,3794640,2993340,4116030,3297690,3700400,1,1,1,1,1,1,1,1
455,00461,585689,1274560,1512631,1076024,577020,1751959,1366021,1382510,1,1,1,1,1,1,1,1
456,00462,7947440,6761460,10243651,17586150,4821830,11305080,7516680,5292699,1,1,1,1,1,1,1,1
457,00463,7229360,5752040,9293670,10122010,5276890,4192140,8071540,10530520,1,1,1,1,1,1,1,1
458,00464,2695767,2913133,2692699,1553789,2082238,3861785,2392590,2174188,1,1,1,1,1,1,1,1
459,00465,2719107,3441926,1369902,2866806,3303831,2080049,2451642,3264347,1,1,1,1,1,1,1,1
460,00466,10449501,24043040,47436090,20732503,17555089,25514742,25864690,23614170,1,1,1,1,1,1,1,1
461,00467,4384760,2803700,1518581,2332141,2364388,1704333,3040870,2224726,1,1,1,1,1,1,1,1
462,00468,6320570,8129330,6554344,5732813,6688331,7994359,5438048,6906843,1,1,1,1,1,1,1,1
463,00469,2091560,7800760,4038440,4353610,850970,3039520,1743970,1513410,1,1,1,1,1,1,1,1
464,00470,959978,1418142,1036658,867881,620571,946626,1269934,1187097,1,1,1,1,1,1,1,1
465,00471,2544170,19041970,13887600,15236460,24306580,15479810,12176400,34462560,1,1,1,1,1,1,1,1
466,00472,983755,628352,589463,990457,1064439,1125046,1313570,2028536,1,1,1,1,1,1,1,1
467,00473,1895586,1325689,1286021,1970940,1543442,1383424,1763440,1975669,1,1,1,1,1,1,1,1
468,00474,14810306,10862272,8087054,20348408,9645020,11265543,11470262,21247263,1,1,1,1,1,1,1,1
469,00475,7017106,3376829,2897189,2625956,2596658,2659170,3234186,3312628,1,1,1,1,1,1,1,1
470,00476,1473256,1406993,1552524,2052492,1647769,2326821,2045808,1136865,1,1,1,1,1,1,1,1
471,00477,7078280,12894186,83224757,15997138,12570300,41240890,9869530,21286910,1,1,1,1,1,1,1,1
472,00478,25241365,28882755,12100812,63472610,51531618,28529520,17533400,19293925,1,1,1,1,1,1,1,1
473,00479,725737,2573376,1098684,791596,1299228,1117977,1532971,805627,1,1,1,1,1,1,1,1
474,00480,13018784,11459990,8389280,16602112,11131851,14392746,15488780,15978310,1,1,1,1,1,1,1,1
475,00481,8529020,8379190,15369956,8586658,6847710,8258545,6641872,7295890,1,1,1,1,1,1,1,1
476,00482,650281,962426,869487,1560668,1017699,1259474,1930527,2381843,1,1,1,1,1,1,1,1
477,00483,935790,1282300,635170,718750,1449970,800920,669040,1652030,1,1,1,1,1,1,1,1
478,00484,6334212,4240060,4229890,5775247,2651490,4789190,6639600,6992330,1,1,1,1,1,1,1,1
479,00485,13094010,11022110,10921990,21426120,20186960,15193680,19803250,8952650,1,1,1,1,1,1,1,1
480,00486,12759850,20924650,14190530,25509020,18251560,17138970,5356970,27445130,1,1,1,1,1,1,1,1
481,00487,966922,1382763,1645815,1256783,1342054,1965064,1993715,1569293,1,1,1,1,1,1,1,1
482,00488,1320842,1537063,1962488,1847706,1341423,1696331,1482746,1558019,1,1,1,1,1,1,1,1
483,00489,10035320,6202470,4055935,14370285,7537680,8113970,8817729,6421520,1,1,1,1,1,1,1,1
484,00490,2438620,3261640,2430470,3305220,3159050,4705900,3430820,5918470,1,1,1,1,1,1,1,1
485,00491,1743990,2378120,2050792,2363268,957530,1382390,2024040,2311460,1,1,1,1,1,1,1,1
486,00492,5315040,10052260,14564810,7532950,6111120,2261720,5400720,19136470,1,1,1,1,1,1,1,1
487,00493,1443172,1355881,1342905,2698877,2092782,1819328,1574134,1690462,1,1,1,1,1,1,1,1
488,00494,3552182,8058869,2719340,4829649,2425182,5414632,4963010,22882840,1,1,1,1,1,1,1,1
489,00495,1266663,514538,658102,531920,802030,1074424,619150,1022656,1,1,1,1,1,1,1,1
490,00496,3319410,1301830,3460610,1490250,2430600,3824340,2020040,2810690,1,1,1,1,1,1,1,1
491,00497,1483521,1426530,1490210,1300645,1896141,1837085,1499286,1634255,1,1,1,1,1,1,1,1
492,00498,1682589,600877,2090910,944351,2007840,1741724,1850723,825823,1,1,1,1,1,1,1,1
493,00499,1229372,555730,275611,605618,1176411,959412,1170240,886179,1,1,1,1,1,1,1,1
494,00500,2466133,2397720,2464240,1584391,2706253,2668433,2326771,1620775,1,1,1,1,1,1,1,1
